sample_id,date,feature_name,location,code,pcs/m,quantity,parent_boundary,length,groupname,city,feature_type
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G115,0.0,0,rhone,49,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G116,0.0,0,rhone,49,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G117,0.0,0,rhone,49,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G118,0.0,0,rhone,49,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G119,0.0,0,rhone,49,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G12,0.0,0,rhone,49,personal items,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G122,0.0,0,rhone,49,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G123,0.0,0,rhone,49,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G13,0.0,0,rhone,49,agriculture,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G14,0.0,0,rhone,49,unclassified,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G109,0.0,0,rhone,49,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G158,0.0,0,rhone,49,packaging non food,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G108,0.0,0,rhone,49,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G923,0.0,0,rhone,49,personal items,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G19,0.0,0,rhone,49,unclassified,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G1,0.0,0,rhone,49,food and drink,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G10,0.0,0,rhone,49,food and drink,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G101,0.0,0,rhone,49,personal items,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G17,0.0,0,rhone,49,infrastructure,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G102,0.0,0,rhone,49,personal items,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G103,0.0,0,rhone,49,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G104,0.0,0,rhone,49,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G105,0.0,0,rhone,49,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G106,0.0,0,rhone,49,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G107,0.0,0,rhone,49,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G56,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G43,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G935,0.0,0,rhone,49,personal items,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G944,0.0,0,rhone,49,unclassified,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G943,0.0,0,rhone,49,agriculture,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G942,0.0,0,rhone,49,unclassified,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G941,0.0,0,rhone,49,packaging non food,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G940,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G94,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G939,0.0,0,rhone,49,personal items,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G938,0.0,0,rhone,49,food and drink,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G937,0.0,0,rhone,49,agriculture,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G936,0.0,0,rhone,49,agriculture,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G934,0.0,0,rhone,49,agriculture,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G126,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G933,0.0,0,rhone,49,personal items,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G932,0.0,0,rhone,49,waste water,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G931,0.0,0,rhone,49,infrastructure,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G930,0.0,0,rhone,49,personal items,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G928,0.0,0,rhone,49,personal items,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G927,0.0,0,rhone,49,infrastructure,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G926,0.0,0,rhone,49,food and drink,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G925,0.0,0,rhone,49,packaging non food,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G922,0.0,0,rhone,49,packaging non food,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G92,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G915,0.0,0,rhone,49,personal items,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G97,0.0,0,rhone,49,waste water,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G702,0.0,0,rhone,49,infrastructure,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G173,0.0,0,rhone,49,unclassified,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G172,0.0,0,rhone,49,agriculture,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G171,0.0,0,rhone,49,agriculture,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G170,0.0,0,rhone,49,agriculture,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G168,0.0,0,rhone,49,agriculture,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G167,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G166,0.0,0,rhone,49,infrastructure,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G165,0.0,0,rhone,49,food and drink,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G162,0.0,0,rhone,49,infrastructure,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G128,0.0,0,rhone,49,unclassified,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G161,0.0,0,rhone,49,agriculture,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G160,0.0,0,rhone,49,infrastructure,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G999,0.0,0,rhone,49,unclassified,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G900,0.0,0,rhone,49,personal items,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G134,0.0,0,rhone,49,unclassified,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G133,0.0,0,rhone,49,waste water,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G132,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G914,0.0,0,rhone,49,personal items,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G68,0.0,0,rhone,49,infrastructure,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G65,0.0,0,rhone,49,agriculture,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G64,0.0,0,rhone,49,unclassified,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G63,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G62,0.0,0,rhone,49,unclassified,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G61,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G60,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G6,0.0,0,rhone,49,packaging non food,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G59,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G198,0.0,0,rhone,49,infrastructure,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G55,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G53,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G52,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G51,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G5,0.0,0,rhone,49,packaging non food,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G49,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G48,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G7,0.0,0,rhone,49,food and drink,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G703,0.0,0,rhone,49,infrastructure,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G84,0.0,0,rhone,49,personal items,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G908,0.0,0,rhone,49,infrastructure,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G907,0.0,0,rhone,49,food and drink,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G905,0.0,0,rhone,49,personal items,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G903,0.0,0,rhone,49,personal items,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G901,0.0,0,rhone,49,personal items,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G9,0.0,0,rhone,49,infrastructure,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G88,0.0,0,rhone,49,personal items,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G87,0.0,0,rhone,49,infrastructure,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G704,0.0,0,rhone,49,infrastructure,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G73,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G713,0.0,0,rhone,49,infrastructure,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G711,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G710,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G71,0.0,0,rhone,49,personal items,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G709,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G707,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G706,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G199,0.0,0,rhone,49,infrastructure,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G902,0.0,0,rhone,49,personal items,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G196,0.0,0,rhone,49,unclassified,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G921,0.0,0,rhone,49,infrastructure,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G210,0.0,0,rhone,49,unclassified,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G208,0.0,0,rhone,49,unclassified,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G207,0.0,0,rhone,49,unclassified,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G205,0.0,0,rhone,49,unclassified,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G204,0.0,0,rhone,49,infrastructure,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G203,0.0,0,rhone,49,food and drink,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G202,0.0,0,rhone,49,unclassified,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G201,0.0,0,rhone,49,food and drink,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G712,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G145,0.0,0,rhone,49,personal items,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G144,0.0,0,rhone,49,waste water,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G143,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G142,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G141,0.0,0,rhone,49,unclassified,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G140,0.0,0,rhone,49,agriculture,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G139,0.0,0,rhone,49,personal items,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G138,0.0,0,rhone,49,personal items,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G917,0.0,0,rhone,49,unclassified,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G174,0.0,0,rhone,49,infrastructure,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G135,0.0,0,rhone,49,personal items,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G175,0.0,0,rhone,49,food and drink,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G195,0.0,0,rhone,49,personal items,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G193,0.0,0,rhone,49,unclassified,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G191,0.0,0,rhone,49,agriculture,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G190,0.0,0,rhone,49,infrastructure,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G188,0.0,0,rhone,49,infrastructure,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G186,0.0,0,rhone,49,infrastructure,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G185,0.0,0,rhone,49,unclassified,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G183,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G182,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G181,0.0,0,rhone,49,food and drink,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G180,0.0,0,rhone,49,unclassified,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G179,0.0,0,rhone,49,food and drink,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G178,0.0,0,rhone,49,food and drink,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G177,0.0,0,rhone,49,food and drink,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G176,0.0,0,rhone,49,food and drink,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G136,0.0,0,rhone,49,personal items,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G214,0.0,0,rhone,49,infrastructure,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G213,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G708,0.0,0,rhone,49,recreation,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,G916,0.0,0,rhone,49,personal items,Saint-Sulpice (VD),l
"('parc-des-pierrettes', '2022-10-06')",2022-10-06,lac-leman,parc-des-pierrettes,Gcaps,0.4,16,rhone,40,packaging non food,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2021-10-07')",2021-10-07,lac-leman,plage-de-st-sulpice,Gcaps,0.3,16,rhone,49,packaging non food,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2022-10-06')",2022-10-06,lac-leman,plage-de-st-sulpice,G200,3.6,148,rhone,42,food and drink,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2022-10-06')",2022-10-06,lac-leman,plage-de-st-sulpice,G177,0.1,5,rhone,42,food and drink,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2022-10-06')",2022-10-06,lac-leman,plage-de-st-sulpice,G178,0.3,11,rhone,42,food and drink,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2022-10-06')",2022-10-06,lac-leman,plage-de-st-sulpice,G10,0.0,0,rhone,42,food and drink,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2022-10-06')",2022-10-06,lac-leman,plage-de-st-sulpice,G100,0.1,5,rhone,42,waste water,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2022-10-06')",2022-10-06,lac-leman,plage-de-st-sulpice,G112,0.2,8,rhone,42,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2022-10-06')",2022-10-06,lac-leman,plage-de-st-sulpice,G117,0.0,0,rhone,42,micro plastics (< 5mm),Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2022-10-06')",2022-10-06,lac-leman,plage-de-st-sulpice,G25,0.1,5,rhone,42,tobacco,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2022-10-06')",2022-10-06,lac-leman,plage-de-st-sulpice,G27,0.4,16,rhone,42,tobacco,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2022-10-06')",2022-10-06,lac-leman,plage-de-st-sulpice,G30,0.6999999999999901,30,rhone,42,food and drink,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2022-10-06')",2022-10-06,lac-leman,plage-de-st-sulpice,G31,0.0,0,rhone,42,food and drink,Saint-Sulpice (VD),l
"('plage-de-st-sulpice', '2022-10-06')",2022-10-06,lac-leman,plage-de-st-sulpice,G32,0.1,3,rhone,42,recreation,Saint-Sulpice (VD),l
