sample_id,date,feature_name,location,code,pcs/m,quantity,parent_boundary,length,groupname,city,feature_type,canton
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G89,0.0,0,les-alpes,80.0,infrastructure,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G24,0.0,0,les-alpes,80.0,food and drink,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G10,0.0,0,les-alpes,80.0,food and drink,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G66,0.0,0,les-alpes,80.0,infrastructure,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G117,0.0,0,les-alpes,80.0,micro plastics (< 5mm),Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G71,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G23,0.0,0,les-alpes,80.0,packaging non food,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G917,0.0,0,les-alpes,80.0,unclassified,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G20,0.0,0,les-alpes,80.0,packaging non food,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G905,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G926,0.0,0,les-alpes,80.0,food and drink,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G128,0.0,0,les-alpes,80.0,unclassified,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G35,0.0,0,les-alpes,80.0,food and drink,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G171,0.0,0,les-alpes,80.0,agriculture,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G712,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G87,0.0,0,les-alpes,80.0,infrastructure,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G922,0.0,0,les-alpes,80.0,packaging non food,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G122,0.0,0,les-alpes,80.0,micro plastics (< 5mm),Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G142,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G34,0.0,0,les-alpes,80.0,food and drink,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G152,0.0,0,les-alpes,80.0,tobacco,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G710,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G178,0.0,0,les-alpes,80.0,food and drink,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G28,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G93,0.0,0,les-alpes,80.0,infrastructure,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G131,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G149,0.0,0,les-alpes,80.0,packaging non food,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G208,0.0,0,les-alpes,80.0,unclassified,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G931,0.0,0,les-alpes,80.0,infrastructure,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G916,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G124,0.0,0,les-alpes,80.0,unclassified,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G915,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G146,0.0,0,les-alpes,80.0,packaging non food,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G703,0.0,0,les-alpes,80.0,infrastructure,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G707,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G139,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G704,0.0,0,les-alpes,80.0,infrastructure,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G711,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G934,0.0,0,les-alpes,80.0,agriculture,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G158,0.0,0,les-alpes,80.0,packaging non food,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G210,0.0,0,les-alpes,80.0,unclassified,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G702,0.0,0,les-alpes,80.0,infrastructure,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G706,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G65,0.0,0,les-alpes,80.0,agriculture,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G901,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G943,0.0,0,les-alpes,80.0,agriculture,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G708,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G175,0.0,0,les-alpes,80.0,food and drink,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G211,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G12,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G8,0.0,0,les-alpes,80.0,food and drink,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G156,0.0,0,les-alpes,80.0,packaging non food,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G26,0.0,0,les-alpes,80.0,tobacco,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G3,0.0,0,les-alpes,80.0,packaging non food,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G929,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G155,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G194,0.0,0,les-alpes,80.0,infrastructure,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G101,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G201,0.0,0,les-alpes,80.0,food and drink,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G938,0.0,0,les-alpes,80.0,food and drink,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G137,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G213,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G98,0.0,0,les-alpes,80.0,waste water,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G935,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G135,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G21,0.0,0,les-alpes,80.0,food and drink,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G144,0.0,0,les-alpes,80.0,waste water,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G154,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G904,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G91,0.0,0,les-alpes,80.0,waste water,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G134,0.0,0,les-alpes,80.0,unclassified,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G70,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G939,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G22,0.0,0,les-alpes,80.0,infrastructure,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G165,0.0,0,les-alpes,80.0,food and drink,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G157,0.0,0,les-alpes,80.0,packaging non food,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G182,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G32,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G51,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G940,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G73,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G126,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G933,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G914,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G147,0.0,0,les-alpes,80.0,packaging non food,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G96,0.0,0,les-alpes,80.0,waste water,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G38,0.0,0,les-alpes,80.0,unclassified,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G937,0.0,0,les-alpes,80.0,agriculture,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G193,0.0,0,les-alpes,80.0,unclassified,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G203,0.0,0,les-alpes,80.0,food and drink,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G11,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G13,0.0,0,les-alpes,80.0,agriculture,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G930,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G153,0.0,0,les-alpes,80.0,food and drink,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G112,0.0,0,les-alpes,80.0,micro plastics (< 5mm),Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G125,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G106,0.0,0,les-alpes,80.0,micro plastics (< 5mm),Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G103,0.0,0,les-alpes,80.0,micro plastics (< 5mm),Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G50,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G9,0.0,0,les-alpes,80.0,infrastructure,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G4,0.0,0,les-alpes,80.0,packaging non food,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G99,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G97,0.0,0,les-alpes,80.0,waste water,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G5,0.0,0,les-alpes,80.0,packaging non food,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G151,0.0,0,les-alpes,80.0,food and drink,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G179,0.0,0,les-alpes,80.0,food and drink,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G62,0.0,0,les-alpes,80.0,unclassified,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G195,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G123,0.0,0,les-alpes,80.0,micro plastics (< 5mm),Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G713,0.0,0,les-alpes,80.0,infrastructure,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G181,0.0,0,les-alpes,80.0,food and drink,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G108,0.0,0,les-alpes,80.0,micro plastics (< 5mm),Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G107,0.0,0,les-alpes,80.0,micro plastics (< 5mm),Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G942,0.0,0,les-alpes,80.0,unclassified,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G173,0.0,0,les-alpes,80.0,unclassified,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G43,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G908,0.0,0,les-alpes,80.0,infrastructure,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G64,0.0,0,les-alpes,80.0,unclassified,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G2,0.0,0,les-alpes,80.0,packaging non food,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G907,0.0,0,les-alpes,80.0,food and drink,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G900,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G202,0.0,0,les-alpes,80.0,unclassified,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G197,0.0,0,les-alpes,80.0,infrastructure,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G115,0.0,0,les-alpes,80.0,micro plastics (< 5mm),Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G906,0.0,0,les-alpes,80.0,food and drink,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G129,0.0,0,les-alpes,80.0,unclassified,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G199,0.0,0,les-alpes,80.0,infrastructure,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G186,0.0,0,les-alpes,80.0,infrastructure,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G136,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G903,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G132,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G927,0.0,0,les-alpes,80.0,infrastructure,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G36,0.0,0,les-alpes,80.0,agriculture,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G53,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G902,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G6,0.0,0,les-alpes,80.0,packaging non food,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G92,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G37,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G133,0.0,0,les-alpes,80.0,waste water,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G138,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G190,0.0,0,les-alpes,80.0,infrastructure,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G59,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G39,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G29,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G68,0.0,0,les-alpes,80.0,infrastructure,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G161,0.0,0,les-alpes,80.0,agriculture,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G14,0.0,0,les-alpes,80.0,unclassified,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G183,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G61,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G104,0.0,0,les-alpes,80.0,micro plastics (< 5mm),Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G113,0.0,0,les-alpes,80.0,micro plastics (< 5mm),Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G55,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G109,0.0,0,les-alpes,80.0,micro plastics (< 5mm),Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G140,0.0,0,les-alpes,80.0,agriculture,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G150,0.0,0,les-alpes,80.0,food and drink,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G114,0.0,0,les-alpes,80.0,micro plastics (< 5mm),Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G118,0.0,0,les-alpes,80.0,micro plastics (< 5mm),Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G176,0.0,0,les-alpes,80.0,food and drink,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G17,0.0,0,les-alpes,80.0,infrastructure,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G116,0.0,0,les-alpes,80.0,micro plastics (< 5mm),Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G925,0.0,0,les-alpes,80.0,packaging non food,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G913,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G19,0.0,0,les-alpes,80.0,unclassified,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G63,0.0,0,les-alpes,80.0,recreation,Calanca,p,Graubünden
"('clean-up-tour-val-calanca', '2021-08-07')",2021-08-07,alpes-lepontines,val-calanca,G102,0.0,0,les-alpes,80.0,personal items,Calanca,p,Graubünden
